"	CPU_Usage",Timestamp
7,12-05-2023 18:05
7,12-05-2023 18:10
13,12-05-2023 18:15
8,12-05-2023 18:20
4,12-05-2023 18:25
4,12-05-2023 18:30
8,12-05-2023 18:35
4,12-05-2023 18:40
5,12-05-2023 18:45
4,12-05-2023 18:50
7,12-05-2023 18:55
8,12-05-2023 19:00
8,12-05-2023 19:05
10,12-05-2023 19:10
7,12-05-2023 19:15
8,12-05-2023 19:20
7,12-05-2023 19:25
7,12-05-2023 19:30
7,12-05-2023 19:35
4,12-05-2023 19:40
4,12-05-2023 19:45
6,12-05-2023 19:50
5,12-05-2023 19:55
14,12-05-2023 20:00
7,12-05-2023 20:05
8,12-05-2023 20:10
8,12-05-2023 20:15
5,12-05-2023 20:20
7,12-05-2023 20:25
5,12-05-2023 20:30
6,12-05-2023 20:35
4,12-05-2023 20:40
7,12-05-2023 20:45
7,12-05-2023 20:50
3,12-05-2023 20:55
7,12-05-2023 21:00
10,12-05-2023 21:05
16,12-05-2023 21:10
7,12-05-2023 21:15
10,12-05-2023 21:20
8,12-05-2023 21:25
11,12-05-2023 21:30
9,12-05-2023 21:35
7,12-05-2023 21:40
6,12-05-2023 21:45
5,12-05-2023 21:50
7,12-05-2023 21:55
5,12-05-2023 22:00
6,12-05-2023 22:05
7,12-05-2023 22:10
7,12-05-2023 22:15
8,12-05-2023 22:20
7,12-05-2023 22:25
8,12-05-2023 22:30
7,12-05-2023 22:35
9,12-05-2023 22:40
10,12-05-2023 22:45
5,12-05-2023 22:50
7,12-05-2023 22:55
8,12-05-2023 23:00
8,12-05-2023 23:05
8,12-05-2023 23:10
11,12-05-2023 23:15
5,12-05-2023 23:20
7,12-05-2023 23:25
9,12-05-2023 23:30
11,12-05-2023 23:35
7,12-05-2023 23:40
4,12-05-2023 23:45
4,12-05-2023 23:50
8,12-05-2023 23:55
0,13-05-2023 00:00
4,13-05-2023 00:05
14,13-05-2023 00:10
30,13-05-2023 00:15
28,13-05-2023 00:20
4,13-05-2023 00:25
31,13-05-2023 00:30
0,13-05-2023 00:35
0,13-05-2023 00:40
1,13-05-2023 00:45
0,13-05-2023 00:50
9,13-05-2023 00:55
2,13-05-2023 01:00
22,13-05-2023 01:05
0,13-05-2023 01:10
7,13-05-2023 01:15
29,13-05-2023 01:20
4,13-05-2023 01:25
25,13-05-2023 01:30
1,13-05-2023 01:35
2,13-05-2023 01:40
0,13-05-2023 01:45
44,13-05-2023 01:50
2,13-05-2023 01:55
20,13-05-2023 02:00
4,13-05-2023 02:05
28,13-05-2023 02:10
29,13-05-2023 02:15
2,13-05-2023 02:20
36,13-05-2023 02:25
2,13-05-2023 02:30
25,13-05-2023 02:35
3,13-05-2023 02:40
22,13-05-2023 02:45
4,13-05-2023 02:50
9,13-05-2023 02:55
1,13-05-2023 03:00
4,13-05-2023 03:05
29,13-05-2023 03:10
21,13-05-2023 03:15
32,13-05-2023 03:20
30,13-05-2023 03:25
1,13-05-2023 03:30
23,13-05-2023 03:35
18,13-05-2023 03:40
2,13-05-2023 03:45
30,13-05-2023 03:50
3,13-05-2023 03:55
29,13-05-2023 04:00
22,13-05-2023 04:05
4,13-05-2023 04:10
29,13-05-2023 04:15
26,13-05-2023 04:20
2,13-05-2023 04:25
27,13-05-2023 04:30
26,13-05-2023 04:35
27,13-05-2023 04:40
21,13-05-2023 04:45
8,13-05-2023 04:50
20,13-05-2023 04:55
2,13-05-2023 05:00
9,13-05-2023 05:05
0,13-05-2023 05:10
16,13-05-2023 05:15
22,13-05-2023 05:20
1,13-05-2023 05:25
0,13-05-2023 05:30
0,13-05-2023 05:35
0,13-05-2023 05:40
4,13-05-2023 05:45
24,13-05-2023 05:50
4,13-05-2023 05:55
6,13-05-2023 06:00
4,13-05-2023 06:05
5,13-05-2023 06:10
1,13-05-2023 06:15
1,13-05-2023 06:20
0,13-05-2023 06:25
1,13-05-2023 06:30
5,13-05-2023 06:35
2,13-05-2023 06:40
36,13-05-2023 06:45
0,13-05-2023 06:50
6,13-05-2023 06:55
2,13-05-2023 07:00
35,13-05-2023 07:05
1,13-05-2023 07:10
0,13-05-2023 07:15
14,13-05-2023 07:20
2,13-05-2023 07:25
23,13-05-2023 07:30
23,13-05-2023 07:35
7,13-05-2023 07:40
27,13-05-2023 07:45
1,13-05-2023 07:50
4,13-05-2023 07:55
30,13-05-2023 08:00
7,13-05-2023 08:05
2,13-05-2023 08:10
2,13-05-2023 08:15
27,13-05-2023 08:20
2,13-05-2023 08:25
19,13-05-2023 08:30
2,13-05-2023 08:35
0,13-05-2023 08:40
4,13-05-2023 08:45
0,13-05-2023 08:50
0,13-05-2023 08:55
2,13-05-2023 09:00
0,13-05-2023 09:05
20,13-05-2023 09:10
6,13-05-2023 09:15
27,13-05-2023 09:20
1,13-05-2023 09:25
22,13-05-2023 09:30
0,13-05-2023 09:35
25,13-05-2023 09:40
39,13-05-2023 09:45
45,13-05-2023 09:50
42,13-05-2023 09:55
2,13-05-2023 10:00
10,13-05-2023 10:05
30,13-05-2023 10:10
2,13-05-2023 10:15
18,13-05-2023 10:20
5,13-05-2023 10:25
1,13-05-2023 10:30
4,13-05-2023 10:35
0,13-05-2023 10:40
0,13-05-2023 10:45
4,13-05-2023 10:50
0,13-05-2023 10:55
0,13-05-2023 11:00
22,13-05-2023 11:05
4,13-05-2023 11:10
31,13-05-2023 11:15
4,13-05-2023 11:20
0,13-05-2023 11:25
2,13-05-2023 11:30
29,13-05-2023 11:35
2,13-05-2023 11:40
23,13-05-2023 11:45
2,13-05-2023 11:50
35,13-05-2023 11:55
0,13-05-2023 12:00
5,13-05-2023 12:05
25,13-05-2023 12:10
6,13-05-2023 12:15
26,13-05-2023 12:20
2,13-05-2023 12:25
36,13-05-2023 12:30
4,13-05-2023 12:35
4,13-05-2023 12:40
4,13-05-2023 12:45
25,13-05-2023 12:50
2,13-05-2023 12:55
28,13-05-2023 13:00
2,13-05-2023 13:05
25,13-05-2023 13:10
10,13-05-2023 13:15
24,13-05-2023 13:20
21,13-05-2023 13:25
2,13-05-2023 13:30
22,13-05-2023 13:35
30,13-05-2023 13:40
2,13-05-2023 13:45
1,13-05-2023 13:50
22,13-05-2023 13:55
4,13-05-2023 14:00
17,13-05-2023 14:05
2,13-05-2023 14:10
45,13-05-2023 14:15
29,13-05-2023 14:20
11,13-05-2023 14:25
2,13-05-2023 14:30
4,13-05-2023 14:35
36,13-05-2023 14:40
32,13-05-2023 14:45
26,13-05-2023 14:50
24,13-05-2023 14:55
23,13-05-2023 15:00
2,13-05-2023 15:05
16,13-05-2023 15:10
16,13-05-2023 15:15
33,13-05-2023 15:20
0,13-05-2023 15:25
2,13-05-2023 15:30
2,13-05-2023 15:35
5,13-05-2023 15:40
2,13-05-2023 15:45
2,13-05-2023 15:50
0,13-05-2023 15:55
4,13-05-2023 16:00
9,13-05-2023 16:05
50,13-05-2023 16:10
0,13-05-2023 16:15
25,13-05-2023 16:20
2,13-05-2023 16:25
6,13-05-2023 16:30
2,13-05-2023 16:35
4,13-05-2023 16:40
2,13-05-2023 16:45
6,13-05-2023 16:50
17,13-05-2023 16:55
21,13-05-2023 17:00
29,13-05-2023 17:05
0,13-05-2023 17:10
16,13-05-2023 17:15
0,13-05-2023 17:20
39,13-05-2023 17:25
2,13-05-2023 17:30
0,13-05-2023 17:35
25,13-05-2023 17:40
2,13-05-2023 17:45
2,13-05-2023 17:50
4,13-05-2023 17:55
4,13-05-2023 18:00
2,13-05-2023 18:05
10,13-05-2023 18:10
2,13-05-2023 18:15
2,13-05-2023 18:20
9,13-05-2023 18:25
9,13-05-2023 18:30
32,13-05-2023 18:35
35,13-05-2023 18:40
21,13-05-2023 18:45
6,13-05-2023 18:50
28,13-05-2023 18:55
0,13-05-2023 19:00
42,13-05-2023 19:05
2,13-05-2023 19:10
39,13-05-2023 19:15
6,13-05-2023 19:20
40,13-05-2023 19:25
2,13-05-2023 19:30
33,13-05-2023 19:35
4,13-05-2023 19:40
3,13-05-2023 19:45
2,13-05-2023 19:50
1,13-05-2023 19:55
19,13-05-2023 20:00
4,13-05-2023 20:05
1,13-05-2023 20:10
2,13-05-2023 20:15
22,13-05-2023 20:20
2,13-05-2023 20:25
0,13-05-2023 20:30
4,13-05-2023 20:35
1,13-05-2023 20:40
1,13-05-2023 20:45
45,13-05-2023 20:50
14,13-05-2023 20:55
1,13-05-2023 21:00
6,13-05-2023 21:05
4,13-05-2023 21:10
6,13-05-2023 21:15
14,13-05-2023 21:20
4,13-05-2023 21:25
2,13-05-2023 21:30
10,13-05-2023 21:35
18,13-05-2023 21:40
2,13-05-2023 21:45
0,13-05-2023 21:50
35,13-05-2023 21:55
2,13-05-2023 22:00
2,13-05-2023 22:05
4,13-05-2023 22:10
2,13-05-2023 22:15
2,13-05-2023 22:20
0,13-05-2023 22:25
6,13-05-2023 22:30
23,13-05-2023 22:35
3,13-05-2023 22:40
2,13-05-2023 22:45
2,13-05-2023 22:50
23,13-05-2023 22:55
2,13-05-2023 23:00
2,13-05-2023 23:05
2,13-05-2023 23:10
2,13-05-2023 23:15
2,13-05-2023 23:20
19,13-05-2023 23:25
9,13-05-2023 23:30
46,13-05-2023 23:35
0,13-05-2023 23:40
2,13-05-2023 23:45
36,13-05-2023 23:50
0,13-05-2023 23:55
11,14-05-2023 00:00
13,14-05-2023 00:05
11,14-05-2023 00:10
18,14-05-2023 00:15
14,14-05-2023 00:20
12,14-05-2023 00:25
14,14-05-2023 00:30
6,14-05-2023 00:35
16,14-05-2023 00:40
24,14-05-2023 00:45
5,14-05-2023 00:50
15,14-05-2023 00:55
22,14-05-2023 01:00
5,14-05-2023 01:05
14,14-05-2023 01:10
17,14-05-2023 01:15
9,14-05-2023 01:20
27,14-05-2023 01:25
17,14-05-2023 01:30
6,14-05-2023 01:35
6,14-05-2023 01:40
7,14-05-2023 01:45
7,14-05-2023 01:50
7,14-05-2023 01:55
16,14-05-2023 02:00
26,14-05-2023 02:05
12,14-05-2023 02:10
13,14-05-2023 02:15
9,14-05-2023 02:20
12,14-05-2023 02:25
7,14-05-2023 02:30
9,14-05-2023 02:35
7,14-05-2023 02:40
8,14-05-2023 02:45
22,14-05-2023 02:50
20,14-05-2023 02:55
6,14-05-2023 03:00
20,14-05-2023 03:05
5,14-05-2023 03:10
7,14-05-2023 03:15
16,14-05-2023 03:20
3,14-05-2023 03:25
4,14-05-2023 03:30
13,14-05-2023 03:35
18,14-05-2023 03:40
22,14-05-2023 03:45
5,14-05-2023 03:50
12,14-05-2023 03:55
7,14-05-2023 04:00
6,14-05-2023 04:05
10,14-05-2023 04:10
7,14-05-2023 04:15
7,14-05-2023 04:20
11,14-05-2023 04:25
11,14-05-2023 04:30
3,14-05-2023 04:35
22,14-05-2023 04:40
13,14-05-2023 04:45
10,14-05-2023 04:50
11,14-05-2023 04:55
14,14-05-2023 05:00
7,14-05-2023 05:05
20,14-05-2023 05:10
5,14-05-2023 05:15
5,14-05-2023 05:20
20,14-05-2023 05:25
21,14-05-2023 05:30
7,14-05-2023 05:35
23,14-05-2023 05:40
24,14-05-2023 05:45
22,14-05-2023 05:50
7,14-05-2023 05:55
18,14-05-2023 06:00
15,14-05-2023 06:05
13,14-05-2023 06:10
16,14-05-2023 06:15
13,14-05-2023 06:20
5,14-05-2023 06:25
20,14-05-2023 06:30
18,14-05-2023 06:35
22,14-05-2023 06:40
19,14-05-2023 06:45
5,14-05-2023 06:50
26,14-05-2023 06:55
12,14-05-2023 07:00
19,14-05-2023 07:05
10,14-05-2023 07:10
6,14-05-2023 07:15
6,14-05-2023 07:20
7,14-05-2023 07:25
18,14-05-2023 07:30
7,14-05-2023 07:35
22,14-05-2023 07:40
15,14-05-2023 07:45
7,14-05-2023 07:50
15,14-05-2023 07:55
7,14-05-2023 08:00
7,14-05-2023 08:05
4,14-05-2023 08:10
8,14-05-2023 08:15
18,14-05-2023 08:20
9,14-05-2023 08:25
18,14-05-2023 08:30
10,14-05-2023 08:35
16,14-05-2023 08:40
12,14-05-2023 08:45
7,14-05-2023 08:50
24,14-05-2023 08:55
22,14-05-2023 09:00
5,14-05-2023 09:05
12,14-05-2023 09:10
21,14-05-2023 09:15
13,14-05-2023 09:20
13,14-05-2023 09:25
4,14-05-2023 09:30
15,14-05-2023 09:35
21,14-05-2023 09:40
23,14-05-2023 09:45
17,14-05-2023 09:50
5,14-05-2023 09:55
19,14-05-2023 10:00
16,14-05-2023 10:05
18,14-05-2023 10:10
19,14-05-2023 10:15
8,14-05-2023 10:20
7,14-05-2023 10:25
15,14-05-2023 10:30
5,14-05-2023 10:35
7,14-05-2023 10:40
18,14-05-2023 10:45
4,14-05-2023 10:50
17,14-05-2023 10:55
28,14-05-2023 11:00
5,14-05-2023 11:05
10,14-05-2023 11:10
11,14-05-2023 11:15
5,14-05-2023 11:20
10,14-05-2023 11:25
8,14-05-2023 11:30
14,14-05-2023 11:35
16,14-05-2023 11:40
13,14-05-2023 11:45
7,14-05-2023 11:50
15,14-05-2023 11:55
17,14-05-2023 12:00
21,14-05-2023 12:05
8,14-05-2023 12:10
8,14-05-2023 12:15
8,14-05-2023 12:20
17,14-05-2023 12:25
6,14-05-2023 12:30
6,14-05-2023 12:35
18,14-05-2023 12:40
5,14-05-2023 12:45
15,14-05-2023 12:50
13,14-05-2023 12:55
5,14-05-2023 13:00
26,14-05-2023 13:05
12,14-05-2023 13:10
8,14-05-2023 13:15
11,14-05-2023 13:20
6,14-05-2023 13:25
20,14-05-2023 13:30
4,14-05-2023 13:35
12,14-05-2023 13:40
19,14-05-2023 13:45
5,14-05-2023 13:50
7,14-05-2023 13:55
14,14-05-2023 14:00
16,14-05-2023 14:05
3,14-05-2023 14:10
9,14-05-2023 14:15
6,14-05-2023 14:20
10,14-05-2023 14:25
6,14-05-2023 14:30
10,14-05-2023 14:35
7,14-05-2023 14:40
6,14-05-2023 14:45
15,14-05-2023 14:50
6,14-05-2023 14:55
20,14-05-2023 15:00
14,14-05-2023 15:05
6,14-05-2023 15:10
6,14-05-2023 15:15
12,14-05-2023 15:20
18,14-05-2023 15:25
18,14-05-2023 15:30
5,14-05-2023 15:35
9,14-05-2023 15:40
15,14-05-2023 15:45
28,14-05-2023 15:50
21,14-05-2023 15:55
7,14-05-2023 16:00
13,14-05-2023 16:05
10,14-05-2023 16:10
17,14-05-2023 16:15
8,14-05-2023 16:20
16,14-05-2023 16:25
8,14-05-2023 16:30
5,14-05-2023 16:35
6,14-05-2023 16:40
5,14-05-2023 16:45
8,14-05-2023 16:50
7,14-05-2023 16:55
15,14-05-2023 17:00
13,14-05-2023 17:05
7,14-05-2023 17:10
7,14-05-2023 17:15
3,14-05-2023 17:20
18,14-05-2023 17:25
31,14-05-2023 17:30
11,14-05-2023 17:35
5,14-05-2023 17:40
11,14-05-2023 17:45
8,14-05-2023 17:50
24,14-05-2023 17:55
15,14-05-2023 18:00
9,14-05-2023 18:05
9,14-05-2023 18:10
7,14-05-2023 18:15
7,14-05-2023 18:20
23,14-05-2023 18:25
7,14-05-2023 18:30
13,14-05-2023 18:35
19,14-05-2023 18:40
14,14-05-2023 18:45
18,14-05-2023 18:50
18,14-05-2023 18:55
7,14-05-2023 19:00
14,14-05-2023 19:05
21,14-05-2023 19:10
17,14-05-2023 19:15
6,14-05-2023 19:20
6,14-05-2023 19:25
15,14-05-2023 19:30
7,14-05-2023 19:35
5,14-05-2023 19:40
8,14-05-2023 19:45
10,14-05-2023 19:50
4,14-05-2023 19:55
7,14-05-2023 20:00
7,14-05-2023 20:05
18,14-05-2023 20:10
11,14-05-2023 20:15
5,14-05-2023 20:20
8,14-05-2023 20:25
6,14-05-2023 20:30
14,14-05-2023 20:35
3,14-05-2023 20:40
13,14-05-2023 20:45
13,14-05-2023 20:50
4,14-05-2023 20:55
17,14-05-2023 21:00
16,14-05-2023 21:05
7,14-05-2023 21:10
21,14-05-2023 21:15
10,14-05-2023 21:20
10,14-05-2023 21:25
13,14-05-2023 21:30
6,14-05-2023 21:35
18,14-05-2023 21:40
15,14-05-2023 21:45
6,14-05-2023 21:50
19,14-05-2023 21:55
9,14-05-2023 22:00
19,14-05-2023 22:05
23,14-05-2023 22:10
9,14-05-2023 22:15
7,14-05-2023 22:20
7,14-05-2023 22:25
5,14-05-2023 22:30
6,14-05-2023 22:35
7,14-05-2023 22:40
5,14-05-2023 22:45
17,14-05-2023 22:50
3,14-05-2023 22:55
15,14-05-2023 23:00
18,14-05-2023 23:05
5,14-05-2023 23:10
18,14-05-2023 23:15
4,14-05-2023 23:20
8,14-05-2023 23:25
8,14-05-2023 23:30
16,14-05-2023 23:35
16,14-05-2023 23:40
7,14-05-2023 23:45
13,14-05-2023 23:50
20,14-05-2023 23:55
26,15-05-2023 00:00
55,15-05-2023 00:05
14,15-05-2023 00:10
12,15-05-2023 00:15
25,15-05-2023 00:20
20,15-05-2023 00:25
20,15-05-2023 00:30
26,15-05-2023 00:35
27,15-05-2023 00:40
36,15-05-2023 00:45
23,15-05-2023 00:50
17,15-05-2023 00:55
37,15-05-2023 01:00
17,15-05-2023 01:05
26,15-05-2023 01:10
21,15-05-2023 01:15
16,15-05-2023 01:20
60,15-05-2023 01:25
19,15-05-2023 01:30
23,15-05-2023 01:35
29,15-05-2023 01:40
47,15-05-2023 01:45
27,15-05-2023 01:50
24,15-05-2023 01:55
13,15-05-2023 02:00
29,15-05-2023 02:05
13,15-05-2023 02:10
16,15-05-2023 02:15
22,15-05-2023 02:20
16,15-05-2023 02:25
34,15-05-2023 02:30
13,15-05-2023 02:35
14,15-05-2023 02:40
24,15-05-2023 02:45
33,15-05-2023 02:50
27,15-05-2023 02:55
27,15-05-2023 03:00
22,15-05-2023 03:05
21,15-05-2023 03:10
22,15-05-2023 03:15
14,15-05-2023 03:20
42,15-05-2023 03:25
31,15-05-2023 03:30
21,15-05-2023 03:35
16,15-05-2023 03:40
30,15-05-2023 03:45
18,15-05-2023 03:50
18,15-05-2023 03:55
20,15-05-2023 04:00
19,15-05-2023 04:05
36,15-05-2023 04:10
23,15-05-2023 04:15
12,15-05-2023 04:20
53,15-05-2023 04:25
11,15-05-2023 04:30
24,15-05-2023 04:35
27,15-05-2023 04:40
22,15-05-2023 04:45
25,15-05-2023 04:50
17,15-05-2023 04:55
19,15-05-2023 05:00
28,15-05-2023 05:05
19,15-05-2023 05:10
13,15-05-2023 05:15
19,15-05-2023 05:20
50,15-05-2023 05:25
22,15-05-2023 05:30
24,15-05-2023 05:35
25,15-05-2023 05:40
30,15-05-2023 05:45
33,15-05-2023 05:50
20,15-05-2023 05:55
22,15-05-2023 06:00
15,15-05-2023 06:05
16,15-05-2023 06:10
17,15-05-2023 06:15
14,15-05-2023 06:20
23,15-05-2023 06:25
21,15-05-2023 06:30
26,15-05-2023 06:35
24,15-05-2023 06:40
21,15-05-2023 06:45
33,15-05-2023 06:50
23,15-05-2023 06:55
45,15-05-2023 07:00
14,15-05-2023 07:05
12,15-05-2023 07:10
21,15-05-2023 07:15
36,15-05-2023 07:20
20,15-05-2023 07:25
16,15-05-2023 07:30
21,15-05-2023 07:35
38,15-05-2023 07:40
16,15-05-2023 07:45
25,15-05-2023 07:50
22,15-05-2023 07:55
17,15-05-2023 08:00
30,15-05-2023 08:05
22,15-05-2023 08:10
24,15-05-2023 08:15
18,15-05-2023 08:20
21,15-05-2023 08:25
18,15-05-2023 08:30
45,15-05-2023 08:35
29,15-05-2023 08:40
14,15-05-2023 08:45
31,15-05-2023 08:50
21,15-05-2023 08:55
25,15-05-2023 09:00
24,15-05-2023 09:05
15,15-05-2023 09:10
17,15-05-2023 09:15
12,15-05-2023 09:20
21,15-05-2023 09:25
17,15-05-2023 09:30
23,15-05-2023 09:35
20,15-05-2023 09:40
25,15-05-2023 09:45
20,15-05-2023 09:50
19,15-05-2023 09:55
25,15-05-2023 10:00
15,15-05-2023 10:05
16,15-05-2023 10:10
15,15-05-2023 10:15
11,15-05-2023 10:20
31,15-05-2023 10:25
27,15-05-2023 10:30
22,15-05-2023 10:35
24,15-05-2023 10:40
25,15-05-2023 10:45
47,15-05-2023 10:50
36,15-05-2023 10:55
29,15-05-2023 11:00
21,15-05-2023 11:05
35,15-05-2023 11:10
21,15-05-2023 11:15
19,15-05-2023 11:20
19,15-05-2023 11:25
41,15-05-2023 11:30
15,15-05-2023 11:35
21,15-05-2023 11:40
22,15-05-2023 11:45
62,15-05-2023 11:50
14,15-05-2023 11:55
20,15-05-2023 12:00
24,15-05-2023 12:05
16,15-05-2023 12:10
26,15-05-2023 12:15
19,15-05-2023 12:20
45,15-05-2023 12:25
22,15-05-2023 12:30
27,15-05-2023 12:35
19,15-05-2023 12:40
43,15-05-2023 12:45
14,15-05-2023 12:50
16,15-05-2023 12:55
11,15-05-2023 13:00
35,15-05-2023 13:05
16,15-05-2023 13:10
15,15-05-2023 13:15
13,15-05-2023 13:20
14,15-05-2023 13:25
27,15-05-2023 13:30
15,15-05-2023 13:35
16,15-05-2023 13:40
64,15-05-2023 13:45
19,15-05-2023 13:50
22,15-05-2023 13:55
22,15-05-2023 14:00
16,15-05-2023 14:05
69,15-05-2023 14:10
39,15-05-2023 14:15
15,15-05-2023 14:20
10,15-05-2023 14:25
58,15-05-2023 14:30
22,15-05-2023 14:35
34,15-05-2023 14:40
15,15-05-2023 14:45
17,15-05-2023 14:50
19,15-05-2023 14:55
15,15-05-2023 15:00
13,15-05-2023 15:05
15,15-05-2023 15:10
15,15-05-2023 15:15
13,15-05-2023 15:20
29,15-05-2023 15:25
19,15-05-2023 15:30
34,15-05-2023 15:35
26,15-05-2023 15:40
22,15-05-2023 15:45
34,15-05-2023 15:50
26,15-05-2023 15:55
26,15-05-2023 16:00
16,15-05-2023 16:05
29,15-05-2023 16:10
53,15-05-2023 16:15
17,15-05-2023 16:20
59,15-05-2023 16:25
43,15-05-2023 16:30
46,15-05-2023 16:35
20,15-05-2023 16:40
21,15-05-2023 16:45
27,15-05-2023 16:50
14,15-05-2023 16:55
17,15-05-2023 17:00
20,15-05-2023 17:05
20,15-05-2023 17:10
15,15-05-2023 17:15
27,15-05-2023 17:20
23,15-05-2023 17:25
30,15-05-2023 17:30
49,15-05-2023 17:35
34,15-05-2023 17:40
43,15-05-2023 17:45
41,15-05-2023 17:50
22,15-05-2023 17:55
25,15-05-2023 18:00
33,15-05-2023 18:05
31,15-05-2023 18:10
19,15-05-2023 18:15
23,15-05-2023 18:20
45,15-05-2023 18:25
63,15-05-2023 18:30
21,15-05-2023 18:35
17,15-05-2023 18:40
17,15-05-2023 18:45
21,15-05-2023 18:50
14,15-05-2023 18:55
26,15-05-2023 19:00
19,15-05-2023 19:05
41,15-05-2023 19:10
15,15-05-2023 19:15
31,15-05-2023 19:20
30,15-05-2023 19:25
25,15-05-2023 19:30
18,15-05-2023 19:35
25,15-05-2023 19:40
18,15-05-2023 19:45
52,15-05-2023 19:50
20,15-05-2023 19:55
17,15-05-2023 20:00
38,15-05-2023 20:05
25,15-05-2023 20:10
21,15-05-2023 20:15
18,15-05-2023 20:20
55,15-05-2023 20:25
18,15-05-2023 20:30
17,15-05-2023 20:35
23,15-05-2023 20:40
17,15-05-2023 20:45
17,15-05-2023 20:50
13,15-05-2023 20:55
33,15-05-2023 21:00
21,15-05-2023 21:05
48,15-05-2023 21:10
23,15-05-2023 21:15
43,15-05-2023 21:20
27,15-05-2023 21:25
57,15-05-2023 21:30
23,15-05-2023 21:35
17,15-05-2023 21:40
28,15-05-2023 21:45
26,15-05-2023 21:50
15,15-05-2023 21:55
22,15-05-2023 22:00
21,15-05-2023 22:05
36,15-05-2023 22:10
29,15-05-2023 22:15
54,15-05-2023 22:20
15,15-05-2023 22:25
12,15-05-2023 22:30
18,15-05-2023 22:35
17,15-05-2023 22:40
19,15-05-2023 22:45
53,15-05-2023 22:50
18,15-05-2023 22:55
29,15-05-2023 23:00
19,15-05-2023 23:05
22,15-05-2023 23:10
28,15-05-2023 23:15
21,15-05-2023 23:20
17,15-05-2023 23:25
17,15-05-2023 23:30
17,15-05-2023 23:35
21,15-05-2023 23:40
30,15-05-2023 23:45
16,15-05-2023 23:50
27,15-05-2023 23:55
1,16-05-2023 00:00
0,16-05-2023 00:05
0,16-05-2023 00:10
1,16-05-2023 00:15
1,16-05-2023 00:20
0,16-05-2023 00:25
0,16-05-2023 00:30
1,16-05-2023 00:35
1,16-05-2023 00:40
1,16-05-2023 00:45
2,16-05-2023 00:50
0,16-05-2023 00:55
2,16-05-2023 01:00
1,16-05-2023 01:05
1,16-05-2023 01:10
0,16-05-2023 01:15
1,16-05-2023 01:20
2,16-05-2023 01:25
1,16-05-2023 01:30
0,16-05-2023 01:35
0,16-05-2023 01:40
0,16-05-2023 01:45
2,16-05-2023 01:50
0,16-05-2023 01:55
1,16-05-2023 02:00
0,16-05-2023 02:05
0,16-05-2023 02:10
2,16-05-2023 02:15
2,16-05-2023 02:20
2,16-05-2023 02:25
2,16-05-2023 02:30
0,16-05-2023 02:35
1,16-05-2023 02:40
2,16-05-2023 02:45
0,16-05-2023 02:50
1,16-05-2023 02:55
1,16-05-2023 03:00
2,16-05-2023 03:05
0,16-05-2023 03:10
1,16-05-2023 03:15
0,16-05-2023 03:20
1,16-05-2023 03:25
1,16-05-2023 03:30
0,16-05-2023 03:35
1,16-05-2023 03:40
0,16-05-2023 03:45
1,16-05-2023 03:50
0,16-05-2023 03:55
1,16-05-2023 04:00
1,16-05-2023 04:05
0,16-05-2023 04:10
2,16-05-2023 04:15
1,16-05-2023 04:20
2,16-05-2023 04:25
1,16-05-2023 04:30
1,16-05-2023 04:35
2,16-05-2023 04:40
0,16-05-2023 04:45
2,16-05-2023 04:50
0,16-05-2023 04:55
2,16-05-2023 05:00
0,16-05-2023 05:05
1,16-05-2023 05:10
0,16-05-2023 05:15
0,16-05-2023 05:20
0,16-05-2023 05:25
1,16-05-2023 05:30
2,16-05-2023 05:35
0,16-05-2023 05:40
0,16-05-2023 05:45
1,16-05-2023 05:50
2,16-05-2023 05:55
0,16-05-2023 06:00
0,16-05-2023 06:05
0,16-05-2023 06:10
1,16-05-2023 06:15
1,16-05-2023 06:20
0,16-05-2023 06:25
1,16-05-2023 06:30
1,16-05-2023 06:35
0,16-05-2023 06:40
0,16-05-2023 06:45
0,16-05-2023 06:50
0,16-05-2023 06:55
1,16-05-2023 07:00
2,16-05-2023 07:05
0,16-05-2023 07:10
0,16-05-2023 07:15
0,16-05-2023 07:20
0,16-05-2023 07:25
0,16-05-2023 07:30
0,16-05-2023 07:35
2,16-05-2023 07:40
1,16-05-2023 07:45
0,16-05-2023 07:50
2,16-05-2023 07:55
0,16-05-2023 08:00
0,16-05-2023 08:05
0,16-05-2023 08:10
1,16-05-2023 08:15
2,16-05-2023 08:20
0,16-05-2023 08:25
0,16-05-2023 08:30
0,16-05-2023 08:35
0,16-05-2023 08:40
2,16-05-2023 08:45
2,16-05-2023 08:50
0,16-05-2023 08:55
0,16-05-2023 09:00
2,16-05-2023 09:05
0,16-05-2023 09:10
0,16-05-2023 09:15
0,16-05-2023 09:20
1,16-05-2023 09:25
1,16-05-2023 09:30
2,16-05-2023 09:35
1,16-05-2023 09:40
0,16-05-2023 09:45
0,16-05-2023 09:50
1,16-05-2023 09:55
0,16-05-2023 10:00
2,16-05-2023 10:05
0,16-05-2023 10:10
0,16-05-2023 10:15
0,16-05-2023 10:20
0,16-05-2023 10:25
1,16-05-2023 10:30
0,16-05-2023 10:35
2,16-05-2023 10:40
0,16-05-2023 10:45
2,16-05-2023 10:50
0,16-05-2023 10:55
0,16-05-2023 11:00
1,16-05-2023 11:05
0,16-05-2023 11:10
0,16-05-2023 11:15
0,16-05-2023 11:20
0,16-05-2023 11:25
0,16-05-2023 11:30
0,16-05-2023 11:35
